,text,pos,target
9342,"That awkward moment when Casey's been my friend since 09, and just retweeted me and isn't following me anymore.... https://t.co/9Mg29DktC2","DT  JJ  NN  WRB  NNP  POS  VBN  PRP$  NN  IN  CD  ,  CC  RB  VBD  PRP  CC  VBZ  RB  VBG  PRP  RB  .  ADD",1
9343,// I'm gonna move back home to New York and join the Army,NFP  PRP  VBP  VBG  TO  VB  RB  RB  IN  NNP  NNP  CC  VB  DT  NNP,0
9344,"If you like jokes, and haunted movies, and Mark Wahlberg, check out this with my pal @danielvankirk. 
https://t.co/CAcP6cpYbD","IN  PRP  VBP  NNS  ,  CC  VBN  NNS  ,  CC  NNP  NNP  ,  VB  RP  DT  IN  PRP$  NN  RB  .  _SP  .",0
9345,Funny how you try to step up and do something nice then get shit on for it. #whatever,JJ  WRB  PRP  VBP  TO  VB  RP  CC  VB  NN  JJ  RB  VBP  NN  IN  IN  PRP  .  ADD  WDT,1
9346,Me and my undying love of art markers,PRP  CC  PRP$  JJ  NN  IN  NN  NNS,1
9347,Now Im gonna have to subtweet . I said I didnt wanna start trouble Please stop responding before it gets out of hand thank you and goodbyeÏÎ_Ù_,RB  PRP  VBP  NN  TO  VB  TO  VB  .  PRP  VBD  PRP  VBD  RB  NNP  VB  NN  UH  VB  VBG  IN  PRP  VBZ  IN  IN  NN  VBP  PRP  CC  NNP  NNP,1
9348,@svperkicked @divodropped  Tamina gonna fly to Scotland and superkick a watermelon at Shauns face and SamoanDrop Cliff Dive into the sea,VBN  VBN  _SP  NNP  VBP  TO  VB  IN  NNP  CC  NNP  DT  NN  IN  NNS  NN  CC  NNP  NNP  NNP  IN  DT  NN,0
9349,Callum Gribbin He's wand of a left foot and vision we'd win this !,NNP  NNP  PRP  VBZ  NN  IN  DT  JJ  NN  CC  NN  PRP  MD  VB  DT  .,0
9350,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/m0b5CYWJsz and Vote for your favorite!  #AMAs #OneDirection x,PRP  RB  VBD  IN  NN  IN  $  NNP  VB  RB  NNP  CC  VB  IN  PRP$  NN  .  _SP  $  NNPS  NN  CD  XX,0
9351,Gorkle is a creature that smells hatred and scarfs on dust bunnies. Create your own lore. https://t.co/nxgING9pLc https://t.co/QQEpj5FpWN,NNP  VBZ  DT  NN  WDT  VBZ  NN  CC  VBD  IN  NN  NNS  .  VB  PRP$  JJ  NN  .  NNP  NNP,0
9352,That moment when your boss reminds you that youre 21 and you shouldnt be worried about a girl whos priority number one isnt you. #Boss,DT  NN  WRB  PRP$  NN  VBZ  PRP  IN  PRP  VBZ  CD  CC  PRP  MD  RB  VB  VBN  IN  DT  NN  WP  VBZ  NN  NN  CD  VBZ  RB  PRP  .  ADD  NN,0
9353,So today I was describing to Sasha + mum the scene where Eponine is dying and basically confessing her love to Marius and I burst into tears,RB  NN  PRP  VBD  VBG  IN  NNP  CC  VB  DT  NN  WRB  NNP  VBZ  VBG  CC  RB  VBG  PRP$  NN  IN  NNP  CC  PRP  VBP  IN  NNS,1
9354,"@TorturedSpecies {the boy watched the male for a moment then smiled and left him to have his privacy, humming as he picked up the males -","NNP  -LRB-  DT  NN  VBD  DT  NN  IN  DT  NN  RB  VBD  CC  VBD  PRP  TO  VB  PRP$  NN  ,  VBG  IN  PRP  VBD  RP  DT  NNS  HYPH",0
9355,"I get high, and I love to get low. So the hearts keep breaking, and the heads just roll. You know how the story goes _Ù_¦","PRP  VBP  JJ  ,  CC  PRP  VBP  TO  VB  JJ  .  RB  DT  NNS  VBP  VBG  ,  CC  DT  NNS  RB  VBP  .  PRP  VBP  WRB  DT  NN  VBZ  NNP  NNP  NNP  XX",1
9356,@best_of_season and whilst im being fucking 4v1'd in my own lane whilst the shitty rubick feeds the rest of the team is dying to TOWERS,NNP  CC  IN  PRP  VBP  VBG  JJ  CD  IN  PRP$  JJ  NN  IN  DT  JJ  NN  VBZ  DT  NN  IN  DT  NN  VBZ  VBG  IN  NNP,0
9357,Listening to Tim Mcgraw's old stuff reminds me of when I was little and that was all my mom played in the car _ÙªÄ,VBG  IN  NNP  NNP  POS  JJ  NN  VBZ  PRP  IN  WRB  PRP  VBD  JJ  CC  DT  VBD  PDT  PRP$  NN  VBD  IN  DT  NN  IN  NNP,1
9358,"and you hate me when i get high, but you're the reason that i smoke","CC  PRP  VBP  PRP  WRB  PRP  VBP  JJ  ,  CC  PRP  VBP  DT  NN  WDT  PRP  VBP",1
9359,"Growing and engaging with the right tweeps - gained 42 new followers in the past day, courtesy https://t.co/Bk523RrIaz","VBG  CC  VBG  IN  DT  JJ  NNS  HYPH  VBN  CD  JJ  NNS  IN  DT  JJ  NN  ,  NN  .",0
9360,"@ChrisOflyng you should have stayed with Matthew, he can take care of you and cuddle",",  PRP  MD  VB  VBN  IN  NNP  ,  PRP  MD  VB  NN  IN  PRP  CC  NN",1
9361,Sometimes I get real wild and binge-sign a bunch of petitions.,RB  PRP  VBP  RB  JJ  CC  NN  HYPH  VB  DT  NN  IN  NNS  .,0
9362,"I wanna win!      

We win you lose!

Go  and hurry! https://t.co/nAAUvFc7KV",PRP  MD  NNP  .  _SP  PRP  VBP  PRP  VBP  .  _SP  VB  _SP  CC  VB  .  NNP,0
9363,@svicidemvssion i hope so i miss tour and all the #banter that comes with it _Ù÷â,NN  PRP  VBP  RB  PRP  VBP  NN  CC  PDT  DT  $  NN  WDT  VBZ  IN  PRP  NNP  ADD,1
9364,"okay I'm ready for this, going to listen to it before bed so hope it's not crap and I fall asleep @FullFrontal https://t.co/hHnuK7zmS9","UH  PRP  VBP  JJ  IN  DT  ,  VBG  TO  VB  IN  PRP  IN  NN  RB  VBP  PRP  VBZ  RB  JJ  CC  PRP  VBP  JJ  JJ  NNS",1
9365,Me and my sister been doing #DoTheStrictly today _Ù÷â_Ù÷â #strictlycomedancing #Strictly @bbcstrictly,PRP  CC  PRP$  NN  VBN  VBG  $  RB  NN  NNP  DT  NN  NN  $  RB  RB,1
9366,On week 3 of growing out my eyebrows and I'm so fucking over it. Thanks god for my Thursday appointment,IN  NN  CD  IN  VBG  RP  PRP$  NNS  CC  PRP  VBP  RB  JJ  IN  PRP  .  NNS  NNP  IN  PRP$  NNP  NN,1
9367,18 and ready to retire,CD  CC  JJ  TO  VB,0
9368,"Can I just leave already, I'm trying to eat and hit the gym","MD  PRP  RB  VB  RB  ,  PRP  VBP  VBG  TO  VB  CC  VB  DT  NN",0
9369,I _ the @markgirl Crazy for Cranberry bath + body collection for Fall! #AvonRep https://t.co/zJvgCqA0HS https://t.co/di9ePoNteU,PRP  VBP  NNP  DT  JJ  NNP  IN  NNP  NN  CC  NN  NN  IN  NNP  .  ADD  NNP  NN  NN,1
9370,"https://t.co/FGNMYCc1lk

Jurors and Facebook: just donÛªt do it. At all. For any reasonÛ_",:  _SP  NNS  CC  NNP  :  RB  NNP  VB  PRP  .  RB  RB  .  IN  DT  NNP  NNP,0
9371,Love the recent shade of stress and acne I've been wearing lately :),VB  DT  JJ  NN  IN  NN  CC  IN  PRP  VB  VBN  VBG  RB  .,1
9372,when ur bank account is finally starting to look right and your birthday around the corner _Ù÷ä,WRB  NNP  NNP  NN  VBZ  RB  VBG  TO  VB  RB  CC  PRP$  NN  IN  DT  NN  NNP  .,0
9373,@Beardynoise i hope you have a corpse you're going to drag around with you all night and/or a good staff,NNP  PRP  VBP  PRP  VBP  DT  NN  PRP  VBP  VBG  TO  VB  RP  IN  PRP  DT  NN  CC  DT  JJ  NN,0
9374,"You can come with , I'll teach u the bars and we'll have a great time","PRP  MD  VB  IN  ,  PRP  MD  VB  NNP  DT  NNS  CC  PRP  MD  VB  DT  JJ  NN",0
9375,Getting so much positive feedback from my snap of me singing and I was just fucking around _Ù÷__Ù÷É,VBG  RB  JJ  JJ  NN  IN  PRP$  NN  IN  PRP  VBG  CC  PRP  VBD  RB  VBG  RB  NNP  NNP,1
9376,"@truthismaster so true. Myself and @ContraFacta got verbally assaulted by one yesterday. Offered her reason, received venom &amp; block instead.","IN  RB  JJ  .  PRP  CC  NNP  VBD  RB  VBN  IN  CD  NN  .  VBN  PRP$  NN  ,  VBD  NNP  CC  NNP  :  NN  RB  .",1
9377,my stomach has hurt all day and I'm over it,PRP$  NN  VBZ  VBN  DT  NN  CC  PRP  VBP  IN  PRP,1
9378,Brunhofer is now live with @tombraider! Go to https://t.co/kuogZaFKpP and Enjoy! #PS4 #Tombraider #writer #Twitch @TwitchSharing,NNP  VBZ  RB  RB  IN  JJR  .  VB  IN  PRP  CC  VB  .  NN  NN  NN  NNP  NN  NN  NN  NN  NN,0
9379,"I wish this group of boys that went beaching for that week, would sit back and look what they've lost . put all of this stupid stuff behind","PRP  VBP  DT  NN  IN  NNS  WDT  VBD  VBG  IN  DT  NN  ,  MD  VB  RB  CC  VB  WP  PRP  VB  VBN  .  VB  DT  IN  DT  JJ  NN  IN",1
9380,"Hi @Harry_Styles , thank you for sharing so much love and happiness with people; I admire that about you. ÑÁíö Follow me? ´56
 _ÙÕ»_Ù_ä_Ù÷Ï","UH  NNP  ,  VBP  PRP  IN  VBG  RB  JJ  NN  CC  NN  IN  NNS  :  PRP  VBP  IN  IN  PRP  .  ''  VB  PRP  .  NN  _SP  NNP  NN",1
9381,"I am a lion and I want to be free
Do you see a lion when you look inside of me?",PRP  VBP  DT  NN  CC  PRP  VBP  TO  VB  JJ  _SP  VBP  PRP  VB  DT  NN  WRB  PRP  VBP  RB  IN  PRP  .,1
9382,"When people are talking to you but ur too in ur head and then they ask you ""what do you think?"" And ur like ummmmmm",WRB  NNS  VBP  VBG  IN  PRP  CC  VB  RB  IN  NNP  NN  CC  RB  PRP  VBP  PRP  ``  WP  VBP  PRP  VB  .  ''  CC  NNP  IN  NN,1
9383,@ishcait dm meee and we will carry on this convo haha_Ù÷â_Ù÷â,IN  NNP  NNP  CC  PRP  MD  VB  RP  DT  NN  .,1
9384,But ever since I cut off my mamacita I gotta clean my house myself and that's just not right. I don't deserve that,CC  RB  IN  PRP  VBD  RP  PRP$  NN  PRP  VBD  TO  VB  PRP$  NN  PRP  CC  DT  VBZ  RB  RB  JJ  .  PRP  VBP  RB  VB  DT,0
9385,"Good morning, Twitterverse! And a lovely day that it is!","JJ  NN  ,  NNP  .  CC  DT  JJ  NN  IN  PRP  VBZ  .",0
9386,2 people followed me and one person unfollowed me // automatically checked by https://t.co/fvbz35suqo,CD  NNS  VBD  PRP  CC  CD  NN  VBD  PRP  NFP  RB  VBN  IN  NNP,0
9387,it's so nice having a good and happy relationship with the one you love most,PRP  VBZ  RB  JJ  VBG  DT  JJ  CC  JJ  NN  IN  DT  NN  PRP  VBP  RBS,1
9388,"Wish I could unwatch supernatural, unread Harry Potter and unlisted to Moose blood so I can do it over again for the first time","VBP  PRP  MD  VB  JJ  ,  JJ  NNP  NNP  CC  VBD  IN  NNP  NN  IN  PRP  MD  VB  PRP  RP  RB  IN  DT  JJ  NN",1
9389,@CanYouFlyBobby @GreenClouds4 @owolade14 ah I thought you were arguing the reverse and being wrong again,NNP  NNP  NNP  UH  PRP  VBD  PRP  VBD  VBG  DT  NN  CC  VBG  JJ  RB,0
9390,You can't buy a bottle in Houston and come back with it. You gotta finish that shit. Nah what I'm saying. _Ù÷,PRP  MD  RB  VB  DT  NN  IN  NNP  CC  VB  RB  IN  PRP  .  PRP  VBD  TO  VB  DT  NN  .  RB  WP  PRP  VBP  VBG  .  NNP  NN,1
9391,whÌü is blurryface and why dÌües he want me dead?,NNP  VBZ  NN  CC  WRB  JJ  PRP  VBP  PRP  JJ  .,0
9392,"me: haha shipping real people is bad.
me: -looks at s coups and jeonghan- but what if this was daisuga!?!?!?!???!?????",PRP  :  NN  VBG  JJ  NNS  VBZ  JJ  .  _SP  PRP  :  VB  IN  NN  NNS  CC  NN  CC  WP  IN  DT  VBD  NN  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .,0
9393,"Retweeted Jill C. Corley (@JillCorley5):

He is witty, naughty and quite a lot of fun!   https://t.co/sIT3mYsqDS https://t.co/DZpX6j7OaT","NNP  NNP  NNP  NNP  -LRB-  NN  -RRB-  :  _SP  PRP  VBZ  JJ  ,  JJ  CC  PDT  DT  NN  IN  NN  .  _SP  CD  XX",0
9394,@eats_everything the Metalheadz one is a winner but I'm gonna assume you've seen that. Vice stuff on Atlanta and Chicago are both great,VBG  DT  NNP  NN  VBZ  DT  NN  CC  PRP  VBP  VBG  TO  VB  PRP  VB  VBN  DT  .  NNP  NN  IN  NNP  CC  NNP  VBP  DT  JJ,0
9395,"@BelleAndrews_RP 
lunch and maybe a mani/pedi? You up for some spoiling?",UH  _SP  NN  CC  RB  DT  FW  SYM  JJ  .  PRP  RP  IN  DT  NN  .,1
9396,"Tried followin my heart, Don't know wtf i thought, i unfollowed that bitch asap, and now i got that bitch blocked.","VBN  NN  PRP$  NN  ,  VB  RB  VB  NNP  PRP  VBD  ,  PRP  VBD  IN  NN  NNS  ,  CC  RB  PRP  VBD  DT  NN  VBD  .",0
9397,"colts are this bad cause a fan asked andrew luck to come play for the jets and he said ""fuck that"" they're cursed now",NNS  VBP  DT  JJ  NN  DT  NN  VBD  NNP  NNP  TO  VB  VB  IN  DT  NNS  CC  PRP  VBD  ``  JJ  IN  ``  PRP  VBP  VBN  RB,0
9398,@leaaaahtopp she does porn as well now apparently and she charges bare dolla for it _Ù÷â_Ù÷â,FW  PRP  VBZ  NN  RB  RB  RB  RB  CC  PRP  VBZ  JJ  NNS  IN  PRP  NNP  NNP,0
9399,@fllharry I AM LIYERALLY FUKGN SO HARD THVTJ NOW O ALCWNT EVEN BREAYHE I AM DEA D OH K YGOD PLAY THIS AT MY FUNERAL AND MY BIRTHDAY AND WEDD,UH  PRP  VBP  NNP  NNP  NNP  NNP  NNS  RB  UH  JJ  RB  NNP  PRP  VBP  NNP  NN  NN  NN  NNP  NNP  DT  IN  PRP$  NNP  CC  PRP$  NNP  CC  NNP,1
9400,When you want to stay home and watch shrek with your dad but you have to go to practice,WRB  PRP  VBP  TO  VB  RB  CC  VB  NN  IN  PRP$  NN  CC  PRP  VBP  TO  VB  IN  NN,1
9401,@lochalyssa I'm usually fine with a happy no but I'm feeling a bit hermit-y and feel like I should force myself into human interaction :),ADD  PRP  VBP  RB  JJ  IN  DT  JJ  UH  CC  PRP  VBP  VBG  DT  NN  NN  HYPH  NN  CC  VB  IN  PRP  MD  VB  PRP  IN  JJ  NN  NN,1
9402,The bitch next to me smells like rice and beans _Ù÷Õ,DT  NN  RB  IN  PRP  VBZ  IN  NN  CC  NNS  NNP  NNS,1
9403,"@havvarebke havvvaaa can you follow me please? Me and @JLSterAlwaysx have booked tickets for the tour, hopefully we get to see you!_Ù÷Û_Ù÷Û","JJ  NNP  MD  PRP  VB  PRP  UH  .  PRP  CC  NNP  VBP  VBN  NNS  IN  DT  NN  ,  RB  PRP  VBP  TO  VB  .",1
9404,#Zuckerbergs to start school mixing learning and health https://t.co/0FmQpaoJAe https://t.co/VLXivYcsCg,$  NNS  TO  VB  NN  VBG  NN  CC  NN  NN  NN,1
9405,"I wanna win! 100 Retweets and I'll randomize names for a chance to win 1 free booster for any minigame or VIP.

EnÛ_ https://t.co/inOjGvFWHT",PRP  MD  NNP  .  CD  NNPS  CC  PRP  MD  VB  NNS  IN  DT  NN  TO  VB  CD  JJ  NN  IN  DT  NN  CC  NN  .  _SP  NNP  NNP  ADD,0
9406,Check out music from Elliot Sedgwick And The Moonshine Pioneers! - https://t.co/O7W7lrKJEK also on facebook https://t.co/3SxYrp5ajL,VB  RP  NN  IN  NNP  NNP  CC  DT  NNP  NNPS  .  :  NN  RB  IN  NNP  ADD,0
9407,I spelled whistling wrong in my snap chat but I swear I tried it w and H and it auto corrected and told me it was wrong,PRP  VBD  VBG  NN  IN  PRP$  JJ  NN  CC  PRP  VBP  PRP  VBD  PRP  NN  CC  NNP  CC  PRP  NN  VBD  CC  VBD  PRP  PRP  VBD  JJ,1
9408,"Getting ready to become a media Ninja! Check out @preendotme and their incredible make-up, skincare and hair tutorials and inspirations.","VBG  JJ  TO  VB  DT  NNS  NNP  .  VB  RP  RB  CC  PRP$  JJ  NN  HYPH  RP  ,  NN  CC  NN  NNS  CC  NNS  .",1
9409,Get your pen and paper for list  https://t.co/4GST45jMvR,VB  PRP$  NN  CC  NN  IN  NN  _SP  ADD,0
9410,"When #Trump and #Carson crash, guess whoÛªll be sitting there?  Cruz and RubioÛ_","WRB  VBG  JJ  CC  NNP  NNP  NN  ,  VB  NNPS  VB  VBG  RB  .  _SP  NNP  CC  NNP  NNP",0
9411,C thru top and bikini low down so neighbours could peek https://t.co/98ZQdcx4Bd,NN  IN  NN  CC  NN  NN  RB  IN  NNS  MD  VB  .,0
9412,Life is a Stage. And You are on the SpotLight https://t.co/agTdzGPaZt,NN  VBZ  DT  NN  .  CC  PRP  VBP  IN  DT  NNP  XX,0
9413,and maybe it's just an illusion huh,CC  RB  PRP  VBZ  RB  DT  NN  NN,0
9414,@Unforgivnjag yea wait till you open your door and your house blows up,NNP  NN  VBP  IN  PRP  VB  PRP$  NN  CC  PRP$  NN  VBZ  RP,0
9415,and being reunited with max obvs https://t.co/7O1vBfNLBs,CC  VBG  VBN  IN  NNP  NNP  ADD,1
9416,"@joeparry I think you can, but only if you and every is under like 4'6","UH  PRP  VBP  PRP  MD  ,  CC  RB  IN  PRP  CC  DT  VBZ  IN  UH  CD",0
9417,"If you think you a man and you let your girl, mama, auntie, granny, sister, ect. Pump the gas, look at yourself and be disappointed.","IN  PRP  VBP  PRP  DT  NN  CC  PRP  VBP  PRP$  NN  ,  NN  ,  NN  ,  NN  ,  NN  ,  VB  .  VB  DT  NN  ,  VB  IN  PRP  CC  VB  VBN  .",0
9418,Like the Golden Bun Award for best burger in #YQL what's your favorite pizza place and what pizza you love. Winner takes home all the dough.,IN  DT  NNP  NNP  NNP  IN  JJS  NN  IN  $  NNP  WP  VBZ  PRP$  JJ  NN  NN  CC  WP  NN  PRP  VBP  .  NN  VBZ  RB  PDT  DT  NN  .,0
9419,@tamzinmerchant @papermagazine Hecate and cerce are my guardians at different times according to certain books lucky me :-)  xx,JJ  JJ  NNP  CC  NN  VBP  PRP$  NNS  IN  JJ  NNS  VBG  IN  JJ  NNS  JJ  PRP  :  _SP  CD,0
9420,"@EverettFayeGA I'm sorry about the guy, I really am. I just didn't know what to do after I saw Arielle kiss you. And you lying to me about-","NNP  PRP  VBP  JJ  IN  DT  NN  ,  PRP  RB  VBP  .  PRP  RB  VBD  RB  VB  WP  TO  VB  IN  PRP  VBD  NNP  VB  PRP  .  CC  PRP  VBG  IN  PRP  XX",1
9421,"I'm watching Hitman: Agent 47, and the 'hitman' is a spit for you, @veganmonkey https://t.co/gY9BIn4QvR","PRP  VBP  VBG  NNP  :  NNP  CD  ,  CC  DT  ``  NN  ''  VBZ  DT  NN  IN  PRP  ,  JJ  NNP",1
9422,Been out all day. Came to see that Viitural done did a job and the selection comes in.,VBN  RB  DT  NN  .  VBD  TO  VB  IN  NNP  VBN  VBD  DT  NN  CC  DT  NN  VBZ  RP  .,0
9423,This movie has Romeo AND Quincy YAAAAAAAS,DT  NN  VBZ  NNP  CC  NNP  NNP,1
9424,Yesterday at the fair saw these people on a date and it was cute how the guy was so focused on her_Ù÷_Ù÷_,NN  IN  DT  NN  VBD  DT  NNS  IN  DT  NN  CC  PRP  VBD  JJ  WRB  DT  NN  VBD  RB  JJ  IN  NNP  NNP,1
9425,packing method: 1) survey the room and things to pack. 2) curl up in blanket and nap.,VBG  NN  :  LS  -RRB-  VB  DT  NN  CC  NNS  TO  VB  .  LS  -RRB-  VB  RP  IN  NN  CC  NN  .,1
9426,"I imagine Louis ass tastes like a corn muffin. Soft, fluffy and sweet","PRP  VBP  NNP  NN  VBZ  IN  DT  NN  NN  .  JJ  ,  JJ  CC  JJ",0
9427,"Now I will step forward to realize this wish. And who knows: starting a new journey may not be so hard, or maybe it has already begun.","RB  PRP  MD  VB  RB  TO  VB  DT  NN  .  CC  WP  VBZ  :  VBG  DT  JJ  NN  MD  RB  VB  RB  JJ  ,  CC  RB  PRP  VBZ  RB  VBN  .",1
9428,@kentra_ I got 2 pairs of nudies already and I fuck with them a lil but I haven't copped anything palace you feel me,JJ  NNP  PRP  VBD  CD  NNS  IN  NNS  RB  CC  PRP  VBD  IN  PRP  DT  NN  CC  PRP  VBP  RB  VBN  NN  NN  PRP  VBP  PRP,0
9429,Shout out to the good hearts and wonderful minds,VB  RP  IN  DT  JJ  NNS  CC  JJ  NNS,1
9430,"Same old story..
Get attached to someone..
Get close..
Get lost..
And..Let go..",JJ  JJ  NN  .  _SP  VB  VBN  IN  NN  .  _SP  VB  JJ  NFP  _SP  VB  JJ  NFP  _SP  CC  NFP  VB  VB  .,1
9431,"ADELE, HELLO IS SO GOOD, I CAN'T STOP PLAYING IT AND YELLING IT AT THE TOP OF MY LUNGS. HELLO FROM THE OTHER SIIIIIIIDDDEEE","NNP  ,  NNP  VBZ  RB  JJ  ,  PRP  VBD  VB  VBG  PRP  CC  NN  PRP  IN  DT  NNP  IN  PRP$  NNP  .  IN  IN  DT  JJ  NN",1
9432,I added a video to a @YouTube playlist https://t.co/CLEr5sYvLp 'DWTS' Partners Bindi Irwin and Derek Hough Visit Ellen,PRP  VBD  DT  NN  IN  DT  NNP  NN  NNS  POS  NNP  ''  NNP  NNP  NNP  CC  NNP  NNP  NNP  NNP,1
9433,Bloggers #PR Join @LeahSaysViews Planet @Weidknecht Sweet Holiday Memories Hop Event #ad https://t.co/vc1VuuTUNr https://t.co/M2t4TPfz83,NNP  NNP  NNP  VB  .  NN  NNP  NNP  NNP  NNP  NNP  NNP  NN  NN  NN  CD,1
9434,Obama is fighting for the Muslim Brotherhood and is trying to destroy the America we love....If only people knew what he was going on 9/11..,NNP  VBZ  VBG  IN  DT  NNP  NNP  CC  VBZ  VBG  TO  VB  DT  NNP  PRP  VBP  .  IN  JJ  NNS  VBD  WP  PRP  VBD  VBG  IN  CD  .,0
9435,@BreeBerry_13 that happens to me all the time! To buy food or die of hunger and save money lol,RB  WDT  VBZ  IN  PRP  PDT  DT  NN  .  TO  VB  NN  CC  NN  IN  NN  CC  VB  NN  VBN,0
9436,@MadisonElleBeer can i travel the world with Jack and you?,NNP  MD  PRP  VB  DT  NN  IN  NNP  CC  PRP  .,1
9437,i prob just ruined this poor girls day she preggo af and i got her running around campus IM SORRY GIRL,PRP  VBP  RB  VBD  DT  JJ  NNS  NN  PRP  NNP  NNP  CC  PRP  VBD  PRP  VBG  IN  NN  NNP  NNP  NNP,0
9438,Keep your face to the sunshine and you cannot see a shadow.,VB  PRP$  NN  IN  DT  NN  CC  PRP  MD  RB  VB  DT  NN  .,0
9439,The prayers that I struggle are the ones which involve seeking first the Kingdom of God and learning to trust that God's ways is PERFECT.,DT  NNS  WDT  PRP  VBP  VBP  DT  NNS  WDT  VBP  VBG  RB  DT  NNP  IN  NNP  CC  VBG  TO  VB  IN  NNP  POS  NNS  VBZ  NNP  .,0
9440,it's like this and like that and like this and uh,PRP  VBZ  IN  DT  CC  IN  DT  CC  IN  DT  CC  UH,1
9441,Season 7 and still everyone from Scandal is showing up on Greys _Ù÷,NN  CD  CC  RB  NN  IN  NNP  VBZ  VBG  RP  IN  NNP  NNP  CD,1
9442,"Though I would miss my family so much, moving away would prolli be so much fun, and opportunity","IN  PRP  MD  VB  PRP$  NN  RB  RB  ,  VBG  RB  MD  RB  VB  RB  JJ  NN  ,  CC  NN",1
9443,"No #CSGO for me tonight. Played 3 games today and won them all, including a 16:2 stomp on Mirage. Happy about it.","DT  RB  NN  IN  PRP  NN  .  VBD  CD  NNS  NN  CC  VBD  PRP  DT  ,  VBG  DT  CD  NN  IN  NNP  .  JJ  IN  PRP  .",0
9444,"I come to this place and get the same thing every time lol Tilapia , fries , mashed potatoes , and a Caesar salad on the side _Ù÷Ü","PRP  VBP  IN  DT  NN  CC  VB  DT  JJ  NN  DT  NN  VBD  NNP  ,  NNS  ,  JJ  NNS  ,  CC  DT  NNP  NN  IN  DT  NN  NNP  NN",0
9445,@atomarchaeology I'm technically a second wave fan. I had Star Wars themed baby toys and was eight when the Special Editions came out.,NN  PRP  VBP  RB  DT  JJ  NN  NN  .  PRP  VBD  NNP  NNPS  VBD  NN  NNS  CC  VBD  CD  WRB  DT  NNP  NNPS  VBD  RP  .,0
9446,"@BCMikeMcD In Edmonton, it won't pose as big an issue. We polled extensively with Fed 15 vote, Fed 11 vote, and current prov intent 1/n","NFP  IN  NNP  ,  PRP  MD  RB  VB  RB  JJ  DT  NN  .  PRP  VBD  RB  IN  NNP  CD  NN  ,  NNP  CD  NN  ,  CC  JJ  NN  NN  CD  SYM  NN",0
9447,Wanted to buy a car after next month but I'm just going to keep saving until spring and get myself something nice,VBN  TO  VB  DT  NN  IN  JJ  NN  CC  PRP  VBP  RB  VBG  TO  VB  VBG  IN  NN  CC  VB  PRP  NN  JJ,0
9448,These+Are+The+Best+Carbs+For+Getting+Leaner+And+Stronger https://t.co/ZAL9aj3C1h,IN  XX,1
9449,I own a good majority of RVCA men's sized large clothing and idc,PRP  VBP  DT  JJ  NN  IN  NNP  NNS  POS  JJ  JJ  NN  CC  NN,1
9450,@chy_leigh PS ARE YOU GONNA LIVE TWEET AND WATCH W US TONIGHT IM SO EXCITED,NNP  NNP  VBP  PRP  NNP  JJ  NNP  CC  NNP  NNP  NNP  NNP  NNP  RB  VBN,1
9451,@kdub10s You did. And still apprehensive about whole thing.,NNP  PRP  VBD  .  CC  RB  JJ  IN  JJ  NN  .,0
9452,"@KinkyKisserKope [Keeping our bodies in extremely close proximity, enjoying being able to soak up the sour scent of my wife's sweat and +","UH  -LRB-  VBG  PRP$  NNS  IN  RB  JJ  NN  ,  VBG  VBG  JJ  TO  VB  RP  DT  JJ  NN  IN  PRP$  NN  POS  NN  CC  XX",0
